ID	CONCEPT	DOCULECT	VALUE	FORM	TOKENS	GLOTTOLOG	COG	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	ALIGNMENT	CROSSIDS	STRUCTURE	PATTERNS
633	liver	NyaungGone	kadom	kadom	k a + d o m		1-40	1 7 9 1 7 4	AX_AXN	KA_TUM	13	13.K.C 13.A.V 13._._ 13.T.C 13.U.V 13.M.c	2.0 1.5 0.0 2.0 1.5 0.8	ka+dom	0	1054 1055	k a - + d o m	1054 1055	c c + c c c	135-1/k 136-1/a 155-2/- + 137-1/d 138-1/o 1-22/m
634	liver	NoeLae	kadom	kadom	k a + d o m		1-40	1 7 9 1 7 4	AX_AXN	KA_TUM	12	12.K.C 12.A.V 12._._ 12.T.C 12.U.V 12.M.c	2.0 1.5 0.0 2.0 1.5 0.8	ka+dom	0	1054 1055	k a - + d o m	1054 1055	c c + c c c	135-1/k 136-1/a 155-2/- + 137-1/d 138-1/o 1-22/m
635	liver	BanPaw	kadom	kadom	k a + d o m		1-40	1 7 9 1 7 4	AX_AXN	KA_TUM	1	1.K.C 1.A.V 1._._ 1.T.C 1.U.V 1.M.c	2.0 1.5 0.0 2.0 1.5 0.8	ka+dom	0	1054 1055	k a - + d o m	1054 1055	c c + c c c	135-1/k 136-1/a 155-2/- + 137-1/d 138-1/o 1-22/m
636	liver	ChaYeQing	kadoːm	kadoːm	k a + d oː m		1-40	1 7 9 1 7 4	AX_AXN	KA_TUM	2	2.K.C 2.A.V 2._._ 2.T.C 2.U.V 2.M.c	2.0 1.5 0.0 2.0 1.5 0.8	ka+doːm	0	1054 1055	k a - + d oː m	1054 1055	c c + c c c	135-1/k 136-1/a 155-2/- + 137-1/d 138-1/o 1-22/m
637	liver	GuangKa	katɔːm	katɔːm	k a + t ɔː m	ruma1248	1-40	1 7 9 1 7 4	AX_AXN	KA_TUM	4	4.K.C 4.A.V 4._._ 4.T.C 4.U.V 4.M.c	2.0 1.5 0.0 2.0 1.5 0.8	ka+tɔːm	0	1054 1055	k a - + t ɔː m	1054 1055	c c + c c c	135-1/k 136-1/a 155-2/- + 137-1/d 138-1/o 1-22/m
638	liver	MangBang	katɔːm	katɔːm	k a + t ɔː m	ruma1248	1-40	1 7 9 1 7 4	AX_AXN	KA_TUM	7	7.K.C 7.A.V 7._._ 7.T.C 7.U.V 7.M.c	2.0 1.5 0.0 2.0 1.5 0.8	ka+tɔːm	0	1054 1055	k a - + t ɔː m	1054 1055	c c + c c c	135-1/k 136-1/a 155-2/- + 137-1/d 138-1/o 1-22/m
1316	long	NamHsan	r̥әŋr̥әŋ	r̥әŋr̥әŋ	r̥ ə ŋ + r̥ ə ŋ		1-84	5 7 4 9 5 7 4	AXN_AXN	REN_REN	10	10.R.C 10.E.V 10.N.c 10._._ 10.R.C 10.E.V 10.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	r̥əŋ+r̥əŋ	0	1085 1086	r̥ ə ŋ + r̥ ə ŋ	1085 1086	c c c + c c c	139-1/t 140-1/o 5-11/ŋ + 0/n 0/n 0/n
1317	long	KhunHawt	l̥әːŋ	l̥әːŋ	l̥ əː ŋ		1-84	5 7 4	AXN	LEN	6	6.L.C 6.E.V 6.N.c	2.0 1.5 0.8	l̥əːŋ	0	1085	l̥ əː ŋ	1085	c c c	139-1/t 140-1/o 5-11/ŋ
1318	long	HtanHsan	l̥әːŋ	l̥әːŋ	l̥ əː ŋ		1-84	5 7 4	AXN	LEN	5	5.L.C 5.E.V 5.N.c	2.0 1.5 0.8	l̥əːŋ	0	1085	l̥ əː ŋ	1085	c c c	139-1/t 140-1/o 5-11/ŋ
1319	long	PangKham	d̤oŋ	d̤oŋ	dʱ o ŋ		2-84	1 7 4	AXN	TUN	14	14.T.C 14.U.V 14.N.c	2.0 1.5 0.8	dʱoŋ	0	1085	dʱ o ŋ	1085	c c c	139-1/t 140-1/o 5-11/ŋ
1320	long	ManLoi	toŋ	toŋ	t o ŋ		2-84	1 7 4	AXN	TUN	8	8.T.C 8.U.V 8.N.c	2.0 1.5 0.8	toŋ	0	1085	t o ŋ	1085	c c c	139-1/t 140-1/o 5-11/ŋ
1321	long	MengDan	doŋ	doŋ	d o ŋ	khan1274	2-84	1 7 4	AXN	TUN	9	9.T.C 9.U.V 9.N.c	2.0 1.5 0.8	doŋ	0	1085	d o ŋ	1085	c c c	139-1/t 140-1/o 5-11/ŋ
1322	long	ChuDongGua	doŋ	doŋ	d o ŋ		2-84	1 7 4	AXN	TUN	3	3.T.C 3.U.V 3.N.c	2.0 1.5 0.8	doŋ	0	1085	d o ŋ	1085	c c c	139-1/t 140-1/o 5-11/ŋ
1323	long	PongNuea	toŋ	toŋ	t o ŋ		2-84	1 7 4	AXN	TUN	15	15.T.C 15.U.V 15.N.c	2.0 1.5 0.8	toŋ	0	1085	t o ŋ	1085	c c c	139-1/t 140-1/o 5-11/ŋ
1324	long	NyaungGone	tok	tok	t o k		2-84	1 7 1	AXN	TUK	13	13.T.C 13.U.V 13.K.c	2.0 1.5 0.8	tok	0	1085	t o k	1085	c c c	139-1/t 140-1/o 5-11/ŋ
1325	long	NoeLae	toŋ	toŋ	t o ŋ		2-84	1 7 4	AXN	TUN	12	12.T.C 12.U.V 12.N.c	2.0 1.5 0.8	toŋ	0	1085	t o ŋ	1085	c c c	139-1/t 140-1/o 5-11/ŋ
1326	long	BanPaw	toŋ	toŋ	t o ŋ		2-84	1 7 4	AXN	TUN	1	1.T.C 1.U.V 1.N.c	2.0 1.5 0.8	toŋ	0	1085	t o ŋ	1085	c c c	139-1/t 140-1/o 5-11/ŋ
1327	long	ChaYeQing	doŋ	doŋ	d o ŋ		2-84	1 7 4	AXN	TUN	2	2.T.C 2.U.V 2.N.c	2.0 1.5 0.8	doŋ	0	1085	d o ŋ	1085	c c c	139-1/t 140-1/o 5-11/ŋ
1328	long	GuangKa	doŋ	doŋ	d o ŋ	ruma1248	2-84	1 7 4	AXN	TUN	4	4.T.C 4.U.V 4.N.c	2.0 1.5 0.8	doŋ	0	1085	d o ŋ	1085	c c c	139-1/t 140-1/o 5-11/ŋ
1329	long	MangBang	doŋ	doŋ	d o ŋ	ruma1248	2-84	1 7 4	AXN	TUN	7	7.T.C 7.U.V 7.N.c	2.0 1.5 0.8	doŋ	0	1085	d o ŋ	1085	c c c	139-1/t 140-1/o 5-11/ŋ
1330	long	NanSang	doŋ	doŋ	d o ŋ	ruma1248	2-84	1 7 4	AXN	TUN	11	11.T.C 11.U.V 11.N.c	2.0 1.5 0.8	doŋ	0	1085	d o ŋ	1085	c c c	139-1/t 140-1/o 5-11/ŋ
449	louse	NamHsan	siː	siː	s iː		1-29	3 7	AX	SI	10	10.S.C 10.I.V	2.0 1.5	siː	0	1103	s iː -	1103	c c	59-1/s 60-1/ɛ 61-1/-
450	louse	KhunHawt	siː	siː	s iː		1-29	3 7	AX	SI	6	6.S.C 6.I.V	2.0 1.5	siː	0	1103	s iː -	1103	c c	59-1/s 60-1/ɛ 61-1/-
451	louse	HtanHsan	sej	sej	s e j		2-29	3 7 6	AXN	SEJ	5	5.S.C 5.E.V 5.J.c	2.0 1.5 0.8	sej	0	1103	s e j	1103	c c c	59-1/s 60-1/ɛ 61-1/-
452	louse	PangKham	saj	saj	s a j		2-29	3 7 6	AXN	SAJ	14	14.S.C 14.A.V 14.J.c	2.0 1.5 0.8	saj	0	1103	s a j	1103	c c c	59-1/s 60-1/ɛ 61-1/-
453	louse	ManLoi	saj	saj	s a j		2-29	3 7 6	AXN	SAJ	8	8.S.C 8.A.V 8.J.c	2.0 1.5 0.8	saj	0	1103	s a j	1103	c c c	59-1/s 60-1/ɛ 61-1/-
454	louse	MengDan	kəbran	kəbran	k ə + b r a n	khan1274	3-29	1 7 9 1 5 7 4	AX_ACXN	KE_PRAN	9	9.K.C 9.E.V 9._._ 9.P.C 9.R.C 9.A.V 9.N.c	2.0 1.5 0.0 2.0 1.5 1.5 0.8	kə+bran	0	1103 1104	k ə - + b r a n	1103 1104	c c + c c c c	59-1/s 60-1/ɛ 61-1/- + 0/n 0/n 0/n 0/n
455	louse	ChuDongGua	saːj	saːj	s aː j		2-29	3 7 6	AXN	SAJ	3	3.S.C 3.A.V 3.J.c	2.0 1.5 0.8	saːj	0	1103	s aː j	1103	c c c	59-1/s 60-1/ɛ 61-1/-
456	louse	XiangZhaiTang	masɛː	masɛː	m a + s ɛː	ruma1248	1-29	4 7 9 3 7	AX_AX	MA_SE	16	16.M.C 16.A.V 16._._ 16.S.C 16.E.V	2.0 1.5 0.0 2.0 1.5	ma+sɛː	0	1102 1103	m a + s ɛː -	1102 1103	c c + c c	1-22/m 242-2/a + 59-1/s 60-1/ɛ 61-1/-
457	louse	PongNuea	masɛː	masɛː	m a + s ɛː		1-29	4 7 9 3 7	AX_AX	MA_SE	15	15.M.C 15.A.V 15._._ 15.S.C 15.E.V	2.0 1.5 0.0 2.0 1.5	ma+sɛː	0	1102 1103	m a + s ɛː -	1102 1103	c c + c c	1-22/m 242-2/a + 59-1/s 60-1/ɛ 61-1/-
458	louse	NyaungGone	masɛ	masɛ	m a + s ɛ		1-29	4 7 9 3 7	AX_AX	MA_SE	13	13.M.C 13.A.V 13._._ 13.S.C 13.E.V	2.0 1.5 0.0 2.0 1.5	ma+sɛ	0	1102 1103	m a + s ɛ -	1102 1103	c c + c c	1-22/m 242-2/a + 59-1/s 60-1/ɛ 61-1/-
459	louse	NoeLae	masɛ	masɛ	m a + s ɛ		1-29	4 7 9 3 7	AX_AX	MA_SE	12	12.M.C 12.A.V 12._._ 12.S.C 12.E.V	2.0 1.5 0.0 2.0 1.5	ma+sɛ	0	1102 1103	m a + s ɛ -	1102 1103	c c + c c	1-22/m 242-2/a + 59-1/s 60-1/ɛ 61-1/-
460	louse	BanPaw	masɛ	masɛ	m a + s ɛ		1-29	4 7 9 3 7	AX_AX	MA_SE	1	1.M.C 1.A.V 1._._ 1.S.C 1.E.V	2.0 1.5 0.0 2.0 1.5	ma+sɛ	0	1102 1103	m a + s ɛ -	1102 1103	c c + c c	1-22/m 242-2/a + 59-1/s 60-1/ɛ 61-1/-
461	louse	ChaYeQing	masaj	masaj	m a + s a j		2-29	4 7 9 3 7 6	AX_AXN	MA_SAJ	2	2.M.C 2.A.V 2._._ 2.S.C 2.A.V 2.J.c	2.0 1.5 0.0 2.0 1.5 0.8	ma+saj	0	1102 1103	m a + s a j	1102 1103	c c + c c c	1-22/m 242-2/a + 59-1/s 60-1/ɛ 61-1/-
462	louse	GuangKa	saj	saj	s a j	ruma1248	2-29	3 7 6	AXN	SAJ	4	4.S.C 4.A.V 4.J.c	2.0 1.5 0.8	saj	0	1103	s a j	1103	c c c	59-1/s 60-1/ɛ 61-1/-
463	louse	MangBang	saj	saj	s a j	ruma1248	2-29	3 7 6	AXN	SAJ	7	7.S.C 7.A.V 7.J.c	2.0 1.5 0.8	saj	0	1103	s a j	1103	c c c	59-1/s 60-1/ɛ 61-1/-
464	louse	NanSang	saiɁ	saiɁ	s ai ʔ	ruma1248	2-29	3 7 1	AXN	SAH	11	11.S.C 11.A.V 11.H.c	2.0 1.5 0.8	saiʔ	0	1103	s ai ʔ	1103	c c c	59-1/s 60-1/ɛ 61-1/-
1302	many	NamHsan	bram	bram	b r a m		1-83	1 5 7 4	ACXN	PRAM	10	10.P.C 10.R.C 10.A.V 10.M.c	2.0 1.5 1.5 0.8	bram	0	1127	b - r a m	1127	c c c c	344-1/Ø 250-2/- 321-5/r 245-3/a 350-2/Ø
1303	many	KhunHawt	sәp,	sәp	s ə p		2-83	3 7 1	AXN	SEP	6	6.S.C 6.E.V 6.P.c	2.0 1.5 0.8	səp	0	1128	s ə p	1128	c c c	0/n 0/n 0/n
1304	many	HtanHsan	pәrʨәɯ	pәrʨәɯ	p ə r + tɕ ə ɯ		3-83	1 7 5 9 2 7 7	AXN_AXZ	PER_CEI	5	5.P.C 5.E.V 5.R.c 5._._ 5.C.C 5.E.V 5.I.V	2.0 1.5 0.8 0.0 2.0 1.5 0.8	pər+tɕəɯ	0	1127 1126	p ə r - - + tɕ ə - - ɯ	1127 1126	c c c + c c c	344-1/Ø 250-2/- 321-5/r 245-3/a 350-2/Ø + 235-1/k 236-1/ɨ 249-3/- 237-1/n 238-1/-
1305	many	PangKham	rian	rian	r i a n		4-83	5 7 7 4	AXYN	RIAN	14	14.R.C 14.I.V 14.A.V 14.N.c	2.0 1.5 1.3 0.8	rian	0	1126	r i a n -	1126	c c c c	235-1/k 236-1/ɨ 249-3/- 237-1/n 238-1/-
1306	many	ManLoi	rian	rian	r i a n		4-83	5 7 7 4	AXYN	RIAN	8	8.R.C 8.I.V 8.A.V 8.N.c	2.0 1.5 1.3 0.8	rian	0	1126	r i a n -	1126	c c c c	235-1/k 236-1/ɨ 249-3/- 237-1/n 238-1/-
1307	many	MengDan	bram	bram	b r a m	khan1274	1-83	1 5 7 4	ACXN	PRAM	9	9.P.C 9.R.C 9.A.V 9.M.c	2.0 1.5 1.5 0.8	bram	0	1127	b - r a m	1127	c c c c	344-1/Ø 250-2/- 321-5/r 245-3/a 350-2/Ø
1308	many	ChuDongGua	bram	bram	b r a m		1-83	1 5 7 4	ACXN	PRAM	3	3.P.C 3.R.C 3.A.V 3.M.c	2.0 1.5 1.5 0.8	bram	0	1127	b - r a m	1127	c c c c	344-1/Ø 250-2/- 321-5/r 245-3/a 350-2/Ø
1309	many	NyaungGone	kɨn	kɨn	k ɨ n		5-83	1 7 4	AXN	KIN	13	13.K.C 13.I.V 13.N.c	2.0 1.5 0.8	kɨn	0	1126	k ɨ - n -	1126	c c c	235-1/k 236-1/ɨ 249-3/- 237-1/n 238-1/-
1310	many	NoeLae	kɨn	kɨn	k ɨ n		5-83	1 7 4	AXN	KIN	12	12.K.C 12.I.V 12.N.c	2.0 1.5 0.8	kɨn	0	1126	k ɨ - n -	1126	c c c	235-1/k 236-1/ɨ 249-3/- 237-1/n 238-1/-
1311	many	BanPaw	kɨn	kɨn	k ɨ n		5-83	1 7 4	AXN	KIN	1	1.K.C 1.I.V 1.N.c	2.0 1.5 0.8	kɨn	0	1126	k ɨ - n -	1126	c c c	235-1/k 236-1/ɨ 249-3/- 237-1/n 238-1/-
1312	many	ChaYeQing	ɡɨn	ɡɨn	g ɨ n		5-83	1 7 4	AXN	KIN	2	2.K.C 2.I.V 2.N.c	2.0 1.5 0.8	gɨn	0	1126	g ɨ - n -	1126	c c c	235-1/k 236-1/ɨ 249-3/- 237-1/n 238-1/-
1313	many	GuangKa	ɡɨn	ɡɨn	g ɨ n	ruma1248	5-83	1 7 4	AXN	KIN	4	4.K.C 4.I.V 4.N.c	2.0 1.5 0.8	gɨn	0	1126	g ɨ - n -	1126	c c c	235-1/k 236-1/ɨ 249-3/- 237-1/n 238-1/-
1314	many	MangBang	ɡɨn	ɡɨn	g ɨ n	ruma1248	5-83	1 7 4	AXN	KIN	7	7.K.C 7.I.V 7.N.c	2.0 1.5 0.8	gɨn	0	1126	g ɨ - n -	1126	c c c	235-1/k 236-1/ɨ 249-3/- 237-1/n 238-1/-
1315	many	NanSang	kɨn	kɨn	k ɨ n	ruma1248	5-83	1 7 4	AXN	KIN	11	11.K.C 11.I.V 11.N.c	2.0 1.5 0.8	kɨn	0	1126	k ɨ - n -	1126	c c c	235-1/k 236-1/ɨ 249-3/- 237-1/n 238-1/-
17	moon	NamHsan	blaŋkiәːr	blaŋkiәːr	b l a ŋ + k i əː r		1-2	1 5 7 4 9 1 7 7 5	ACXN_AXYN	PLAN_KIER	10	10.P.C 10.L.C 10.A.V 10.N.c 10._._ 10.K.C 10.I.V 10.E.V 10.R.c	2.0 1.5 1.5 0.8 0.0 2.0 1.5 1.3 0.8	blaŋ+kiəːr	0	1144 1143	b l a ŋ + k - i əː r	1144 1143	c c c c + c c c c	215-1/Ø 317-2/l̥ 216-1/Ø 217-1/Ø + 11-2/g 141-1/- 142-1/i 143-1/a 144-1/n
18	moon	KhunHawt	paŋkia	paŋkia	p a ŋ + k i a		2-2	1 7 4 9 1 7 7	AXN_AXZ	PAN_KIA	6	6.P.C 6.A.V 6.N.c 6._._ 6.K.C 6.I.V 6.A.V	2.0 1.5 0.8 0.0 2.0 1.5 0.8	paŋ+kia	0	1144 1143	p - a ŋ + k - i a -	1144 1143	c c c + c c c	215-1/Ø 317-2/l̥ 216-1/Ø 217-1/Ø + 11-2/g 141-1/- 142-1/i 143-1/a 144-1/n
19	moon	HtanHsan	baŋkia	baŋkia	b a ŋ + k i a		2-2	1 7 4 9 1 7 7	AXN_AXZ	PAN_KIA	5	5.P.C 5.A.V 5.N.c 5._._ 5.K.C 5.I.V 5.A.V	2.0 1.5 0.8 0.0 2.0 1.5 0.8	baŋ+kia	0	1144 1143	b - a ŋ + k - i a -	1144 1143	c c c + c c c	215-1/Ø 317-2/l̥ 216-1/Ø 217-1/Ø + 11-2/g 141-1/- 142-1/i 143-1/a 144-1/n
20	moon	PangKham	blaŋɡian	blaŋɡian	b l a ŋ + g i a n		1-2	1 5 7 4 9 1 7 7 4	ACXN_AXYN	PLAN_KIAN	14	14.P.C 14.L.C 14.A.V 14.N.c 14._._ 14.K.C 14.I.V 14.A.V 14.N.c	2.0 1.5 1.5 0.8 0.0 2.0 1.5 1.3 0.8	blaŋ+gian	0	1144 1143	b l a ŋ + g - i a n	1144 1143	c c c c + c c c c	215-1/Ø 317-2/l̥ 216-1/Ø 217-1/Ø + 11-2/g 141-1/- 142-1/i 143-1/a 144-1/n
21	moon	ManLoi	blaŋɡiaː	blaŋɡiaː	b l a ŋ + g i aː		2-2	1 5 7 4 9 1 7 7	ACXN_AXZ	PLAN_KIA	8	8.P.C 8.L.C 8.A.V 8.N.c 8._._ 8.K.C 8.I.V 8.A.V	2.0 1.5 1.5 0.8 0.0 2.0 1.5 0.8	blaŋ+giaː	0	1144 1143	b l a ŋ + g - i aː -	1144 1143	c c c c + c c c	215-1/Ø 317-2/l̥ 216-1/Ø 217-1/Ø + 11-2/g 141-1/- 142-1/i 143-1/a 144-1/n
22	moon	MengDan	blaŋɡiar	blaŋɡiar	b l a ŋ + g i a r	khan1274	1-2	1 5 7 4 9 1 7 7 5	ACXN_AXYN	PLAN_KIAR	9	9.P.C 9.L.C 9.A.V 9.N.c 9._._ 9.K.C 9.I.V 9.A.V 9.R.c	2.0 1.5 1.5 0.8 0.0 2.0 1.5 1.3 0.8	blaŋ+giar	0	1144 1143	b l a ŋ + g - i a r	1144 1143	c c c c + c c c c	215-1/Ø 317-2/l̥ 216-1/Ø 217-1/Ø + 11-2/g 141-1/- 142-1/i 143-1/a 144-1/n
23	moon	ChuDongGua	blaŋkiar	blaŋkiar	b l a ŋ + k i a r		1-2	1 5 7 4 9 1 7 7 5	ACXN_AXYN	PLAN_KIAR	3	3.P.C 3.L.C 3.A.V 3.N.c 3._._ 3.K.C 3.I.V 3.A.V 3.R.c	2.0 1.5 1.5 0.8 0.0 2.0 1.5 1.3 0.8	blaŋ+kiar	0	1144 1143	b l a ŋ + k - i a r	1144 1143	c c c c + c c c c	215-1/Ø 317-2/l̥ 216-1/Ø 217-1/Ø + 11-2/g 141-1/- 142-1/i 143-1/a 144-1/n
24	moon	XiangZhaiTang	məɡian	məɡian	m ə + g i a n	ruma1248	1-2	4 7 9 1 7 7 4	AX_AXYN	ME_KIAN	16	16.M.C 16.E.V 16._._ 16.K.C 16.I.V 16.A.V 16.N.c	2.0 1.5 0.0 2.0 1.5 1.3 0.8	mə+gian	0	1142 1143	m ə + g - i a n	1749 1143	c c + c c c c	1-22/m 243-2/a + 11-2/g 141-1/- 142-1/i 143-1/a 144-1/n
25	moon	PongNuea	maɡian	maɡian	m a + g i a n		1-2	4 7 9 1 7 7 4	AX_AXYN	MA_KIAN	15	15.M.C 15.A.V 15._._ 15.K.C 15.I.V 15.A.V 15.N.c	2.0 1.5 0.0 2.0 1.5 1.3 0.8	ma+gian	0	1142 1143	m a + g - i a n	1749 1143	c c + c c c c	1-22/m 243-2/a + 11-2/g 141-1/- 142-1/i 143-1/a 144-1/n
26	moon	NyaungGone	maɡian	maɡian	m a + g i a n		1-2	4 7 9 1 7 7 4	AX_AXYN	MA_KIAN	13	13.M.C 13.A.V 13._._ 13.K.C 13.I.V 13.A.V 13.N.c	2.0 1.5 0.0 2.0 1.5 1.3 0.8	ma+gian	0	1142 1143	m a + g - i a n	1749 1143	c c + c c c c	1-22/m 243-2/a + 11-2/g 141-1/- 142-1/i 143-1/a 144-1/n
27	moon	NoeLae	maɡian	maɡian	m a + g i a n		1-2	4 7 9 1 7 7 4	AX_AXYN	MA_KIAN	12	12.M.C 12.A.V 12._._ 12.K.C 12.I.V 12.A.V 12.N.c	2.0 1.5 0.0 2.0 1.5 1.3 0.8	ma+gian	0	1142 1143	m a + g - i a n	1749 1143	c c + c c c c	1-22/m 243-2/a + 11-2/g 141-1/- 142-1/i 143-1/a 144-1/n
28	moon	BanPaw	maɡian	maɡian	m a + g i a n		1-2	4 7 9 1 7 7 4	AX_AXYN	MA_KIAN	1	1.M.C 1.A.V 1._._ 1.K.C 1.I.V 1.A.V 1.N.c	2.0 1.5 0.0 2.0 1.5 1.3 0.8	ma+gian	0	1142 1143	m a + g - i a n	1749 1143	c c + c c c c	1-22/m 243-2/a + 11-2/g 141-1/- 142-1/i 143-1/a 144-1/n
29	moon	ChaYeQing	lənlaːw	lənlaːw	l ə n + l aː w		3-2	5 7 4 9 5 7 6	AXN_AXN	LEN_LAW	2	2.L.C 2.E.V 2.N.c 2._._ 2.L.C 2.A.V 2.W.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	lən+laːw	0	1144 1145	- l ə n + l aː w	1144 1145	c c c + c c c	215-1/Ø 317-2/l̥ 216-1/Ø 217-1/Ø + 0/n 0/n 0/n
30	moon	GuangKa	pakjəː	pakjəː	p a + k j əː	ruma1248	4-2	1 7 9 1 6 7	AX_ACX	PA_KJE	4	4.P.C 4.A.V 4._._ 4.K.C 4.J.C 4.E.V	2.0 1.5 0.0 2.0 1.5 1.5	pa+kjəː	0	1144 1143	p - a - + k j əː - -	1144 1143	c c + c c c	215-1/Ø 317-2/l̥ 216-1/Ø 217-1/Ø + 11-2/g 141-1/- 142-1/i 143-1/a 144-1/n
31	moon	MangBang	pakjəː	pakjəː	p a + k j əː	ruma1248	4-2	1 7 9 1 6 7	AX_ACX	PA_KJE	7	7.P.C 7.A.V 7._._ 7.K.C 7.J.C 7.E.V	2.0 1.5 0.0 2.0 1.5 1.5	pa+kjəː	0	1144 1143	p - a - + k j əː - -	1144 1143	c c + c c c	215-1/Ø 317-2/l̥ 216-1/Ø 217-1/Ø + 11-2/g 141-1/- 142-1/i 143-1/a 144-1/n
32	moon	NanSang	pakjəː	pakjəː	p a + k j əː	ruma1248	4-2	1 7 9 1 6 7	AX_ACX	PA_KJE	11	11.P.C 11.A.V 11._._ 11.K.C 11.J.C 11.E.V	2.0 1.5 0.0 2.0 1.5 1.5	pa+kjəː	0	1144 1143	p - a - + k j əː - -	1144 1143	c c + c c c	215-1/Ø 317-2/l̥ 216-1/Ø 217-1/Ø + 11-2/g 141-1/- 142-1/i 143-1/a 144-1/n
177	mountain	NamHsan	sur	sur	s u r		1-12	3 7 5	AXN	SYR	10	10.S.C 10.Y.V 10.R.c	2.0 1.5 0.8	sur	0	1177	s u r	1177	c c c	191-3/s 318-2/u 348-2/Ø
178	mountain	KhunHawt	sor	sor	s o r		1-12	3 7 5	AXN	SUR	6	6.S.C 6.U.V 6.R.c	2.0 1.5 0.8	sor	0	1177	s o r	1177	c c c	191-3/s 318-2/u 348-2/Ø
179	mountain	HtanHsan	sur̥	sur̥	s u r̥		1-12	3 7 5	AXN	SYR	5	5.S.C 5.Y.V 5.R.c	2.0 1.5 0.8	sur̥	0	1177	s u r̥	1177	c c c	191-3/s 318-2/u 348-2/Ø
180	mountain	PangKham	ŋɔːt	ŋɔːt	ŋ ɔː t		2-12	4 7 1	AXN	NUT	14	14.N.C 14.U.V 14.T.c	2.0 1.5 0.8	ŋɔːt	0	1175	ŋ ɔː - t	1175	c c c	306-2/n 194-1/ɔ 195-1/- 196-1/n
181	mountain	ManLoi	ŋauɁ	ŋauɁ	ŋ au ʔ		2-12	4 7 1	AXN	NAH	8	8.N.C 8.A.V 8.H.c	2.0 1.5 0.8	ŋauʔ	0	1175	ŋ au - ʔ	1175	c c c	306-2/n 194-1/ɔ 195-1/- 196-1/n
182	mountain	MengDan	sul	sul	s u l	khan1274	2-12	3 7 5	AXN	SYL	9	9.S.C 9.Y.V 9.L.c	2.0 1.5 0.8	sul	0	1177	s u l	1177	c c c	191-3/s 318-2/u 348-2/Ø
183	mountain	ChuDongGua	kədiaŋ	kədiaŋ	k ə + d i a ŋ		3-12	1 7 9 1 7 7 4	AX_AXYN	KE_TIAN	3	3.K.C 3.E.V 3._._ 3.T.C 3.I.V 3.A.V 3.N.c	2.0 1.5 0.0 2.0 1.5 1.3 0.8	kə+diaŋ	0	1176 1175	k ə + d i a ŋ	1176 1175	c c + c c c c	0/n 0/n + 306-2/n 194-1/ɔ 195-1/- 196-1/n
184	mountain	XiangZhaiTang	nɔn	nɔn	n ɔ n	ruma1248	2-12	4 7 4	AXN	NUN	16	16.N.C 16.U.V 16.N.c	2.0 1.5 0.8	nɔn	0	1175	n ɔ - n	1175	c c c	306-2/n 194-1/ɔ 195-1/- 196-1/n
185	mountain	PongNuea	nɔːn	nɔːn	n ɔː n		2-12	4 7 4	AXN	NUN	15	15.N.C 15.U.V 15.N.c	2.0 1.5 0.8	nɔːn	0	1175	n ɔː - n	1175	c c c	306-2/n 194-1/ɔ 195-1/- 196-1/n
186	mountain	NyaungGone	nɔn	nɔn	n ɔ n		2-12	4 7 4	AXN	NUN	13	13.N.C 13.U.V 13.N.c	2.0 1.5 0.8	nɔn	0	1175	n ɔ - n	1175	c c c	306-2/n 194-1/ɔ 195-1/- 196-1/n
187	mountain	NoeLae	nɔn	nɔn	n ɔ n		2-12	4 7 4	AXN	NUN	12	12.N.C 12.U.V 12.N.c	2.0 1.5 0.8	nɔn	0	1175	n ɔ - n	1175	c c c	306-2/n 194-1/ɔ 195-1/- 196-1/n
188	mountain	BanPaw	nɔn	nɔn	n ɔ n		2-12	4 7 4	AXN	NUN	1	1.N.C 1.U.V 1.N.c	2.0 1.5 0.8	nɔn	0	1175	n ɔ - n	1175	c c c	306-2/n 194-1/ɔ 195-1/- 196-1/n
189	mountain	ChaYeQing	noː	noː	n oː		4-12	4 7	AX	NU	2	2.N.C 2.U.V	2.0 1.5	noː	0	1175	n oː - -	1175	c c	306-2/n 194-1/ɔ 195-1/- 196-1/n
190	mountain	GuangKa	koŋ	koŋ	k o ŋ	ruma1248	5-12	1 7 4	AXN	KUN	4	4.K.C 4.U.V 4.N.c	2.0 1.5 0.8	koŋ	0	1175	k o - ŋ	1175	c c c	306-2/n 194-1/ɔ 195-1/- 196-1/n
191	mountain	MangBang	nɔː	nɔː	n ɔː	ruma1248	4-12	4 7	AX	NU	7	7.N.C 7.U.V	2.0 1.5	nɔː	0	1175	n ɔː - -	1175	c c	306-2/n 194-1/ɔ 195-1/- 196-1/n
192	mountain	NanSang	kɔŋ	kɔŋ	k ɔ ŋ	ruma1248	5-12	1 7 4	AXN	KUN	11	11.K.C 11.U.V 11.N.c	2.0 1.5 0.8	kɔŋ	0	1175	k ɔ - ŋ	1175	c c c	306-2/n 194-1/ɔ 195-1/- 196-1/n
