ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	ALIGNMENT
693	44_foot	foot	ChaYeQing	Cha Ye Qing	ʥɔːn	ʥɔːn	dʑ ɔː n		1301	24.305717	98.463661		2 7 4	AXN	CUN	2	2.C.C 2.U.V 2.N.c	2.0 1.5 0.8	dʑɔːn	0	552	dʑ ɔː n
694	44_foot	foot	GuangKa	Guang Ka	ʥɔːn	ʥɔːn	dʑ ɔː n	ruma1248	1301	24.065714	97.796281		2 7 4	AXN	CUN	4	4.C.C 4.U.V 4.N.c	2.0 1.5 0.8	dʑɔːn	0	552	dʑ ɔː n
695	44_foot	foot	MangBang	Mang Bang	ʥɔːn	ʥɔːn	dʑ ɔː n	ruma1248	1301	24.416392	98.399078		2 7 4	AXN	CUN	7	7.C.C 7.U.V 7.N.c	2.0 1.5 0.8	dʑɔːn	0	552	dʑ ɔː n
696	44_foot	foot	NanSang	Nan Sang	ʥɔːn	ʥɔːn	dʑ ɔː n	ruma1248	1301	24.019728	97.819736		2 7 4	AXN	CUN	11	11.C.C 11.U.V 11.N.c	2.0 1.5 0.8	dʑɔːn	0	552	dʑ ɔː n
1286	82_four	four	NamHsan	Namhsan	phon	phon	pʰ o n		1500	22.965064	97.163239		1 7 4	AXN	PUN	10	10.P.C 10.U.V 10.N.c	2.0 1.5 0.8	pʰon	0	569	- pʰ o - n
1287	82_four	four	KhunHawt	Khun Hawt	phon	phon	pʰ o n		1500	22.965064	97.163239		1 7 4	AXN	PUN	6	6.P.C 6.U.V 6.N.c	2.0 1.5 0.8	pʰon	0	569	- pʰ o - n
1288	82_four	four	HtanHsan	Htan Hsan	phoːn	phoːn	pʰ oː n		1500	22.675133	97.289942		1 7 4	AXN	PUN	5	5.P.C 5.U.V 5.N.c	2.0 1.5 0.8	pʰoːn	0	569	- pʰ oː - n
1289	82_four	four	PangKham	Pangkham	phuan	phuan	pʰ u a n		1500	22.672097	97.161167		1 7 7 4	AXYN	PYAN	14	14.P.C 14.Y.V 14.A.V 14.N.c	2.0 1.5 1.3 0.8	pʰuan	0	569	- pʰ u a n
1290	82_four	four	ManLoi	Man Loi	phɔːn	phɔːn	pʰ ɔː n		1500	22.636019	97.139264		1 7 4	AXN	PUN	8	8.P.C 8.U.V 8.N.c	2.0 1.5 0.8	pʰɔːn	0	569	- pʰ ɔː - n
1291	82_four	four	MengDan	Meng Dan	phon	phon	pʰ o n	khan1274	1500	24.296522	98.379886		1 7 4	AXN	PUN	9	9.P.C 9.U.V 9.N.c	2.0 1.5 0.8	pʰon	0	569	- pʰ o - n
1292	82_four	four	ChuDongGua	Chu Dong Gua	phɔn	phɔn	pʰ ɔ n		1500	24.330889	98.393125		1 7 4	AXN	PUN	3	3.P.C 3.U.V 3.N.c	2.0 1.5 0.8	pʰɔn	0	569	- pʰ ɔ - n
1293	82_four	four	XiangZhaiTang	Xiang Zhai Tang	mphuan	mphuan	m pʰ u a n	ruma1248	1500	24.323819	98.556639		4 1 7 7 4	ACYYN	MPYAN	16	16.M.C 16.P.C 16.Y.V 16.A.V 16.N.c	2.0 1.5 1.3 1.3 0.8	mpʰuan	0	569	m pʰ u a n
1294	82_four	four	PongNuea	Pong Nuea	mphaun	mphaun	m pʰ a u n		1500	20.321525	99.866817		4 1 7 7 4	ACYYN	MPAYN	15	15.M.C 15.P.C 15.A.V 15.Y.V 15.N.c	2.0 1.5 1.3 1.3 0.8	mpʰaun	0	569	m pʰ a u n
1295	82_four	four	NyaungGone	Nyaung Gone	m phuan	m phuan	m + pʰ u a n		1500	20.635025	96.545772		4 9 1 7 7 4	A_AXYN	M_PYAN	13	13.M.C 13._._ 13.P.C 13.Y.V 13.A.V 13.N.c	2.0 0.0 2.0 1.5 1.3 0.8	m+pʰuan	0	570 569	m + - pʰ u a n
1296	82_four	four	NoeLae	Noe Lae	m phuan	m phuan	m + pʰ u a n		1500	19.941803	99.044742		4 9 1 7 7 4	A_AXYN	M_PYAN	12	12.M.C 12._._ 12.P.C 12.Y.V 12.A.V 12.N.c	2.0 0.0 2.0 1.5 1.3 0.8	m+pʰuan	0	570 569	m + - pʰ u a n
1297	82_four	four	BanPaw	Ban Paw	phuan	phuan	pʰ u a n		1500	21.311225	99.557550		1 7 7 4	AXYN	PYAN	1	1.P.C 1.Y.V 1.A.V 1.N.c	2.0 1.5 1.3 0.8	pʰuan	0	569	- pʰ u a n
1298	82_four	four	ChaYeQing	Cha Ye Qing	phoːm	phoːm	pʰ oː m		1500	24.305717	98.463661		1 7 4	AXN	PUM	2	2.P.C 2.U.V 2.M.c	2.0 1.5 0.8	pʰoːm	0	569	- pʰ oː - m
1299	82_four	four	GuangKa	Guang Ka	phoːn	phoːn	pʰ oː n	ruma1248	1500	24.065714	97.796281		1 7 4	AXN	PUN	4	4.P.C 4.U.V 4.N.c	2.0 1.5 0.8	pʰoːn	0	569	- pʰ oː - n
1300	82_four	four	MangBang	Mang Bang	phoːm	phoːm	pʰ oː m	ruma1248	1500	24.416392	98.399078		1 7 4	AXN	PUM	7	7.P.C 7.U.V 7.M.c	2.0 1.5 0.8	pʰoːm	0	569	- pʰ oː - m
1301	82_four	four	NanSang	Nan Sang	phon	phon	pʰ o n	ruma1248	1500	24.019728	97.819736		1 7 4	AXN	PUN	11	11.P.C 11.U.V 11.N.c	2.0 1.5 0.8	pʰon	0	569	- pʰ o - n
257	17_fruit	fruit	NamHsan	Namhsan	ɓleː	ɓleː	ɓ l eː		1507	22.965064	97.163239		1 5 7	ACX	PLE	10	10.P.C 10.L.C 10.E.V	2.0 1.5 1.5	ɓleː	0	588	ɓ l eː -
258	17_fruit	fruit	KhunHawt	Khun Hawt	plej	plej	p l e j		1507	22.965064	97.163239		1 5 7 6	ACXN	PLEJ	6	6.P.C 6.L.C 6.E.V 6.J.c	2.0 1.5 1.5 0.8	plej	0	588	p l e j
259	17_fruit	fruit	HtanHsan	Htan Hsan	ɓlej	ɓlej	ɓ l e j		1507	22.675133	97.289942		1 5 7 6	ACXN	PLEJ	5	5.P.C 5.L.C 5.E.V 5.J.c	2.0 1.5 1.5 0.8	ɓlej	0	588	ɓ l e j
260	17_fruit	fruit	PangKham	Pangkham	bleː	bleː	b l eː		1507	22.672097	97.161167		1 5 7	ACX	PLE	14	14.P.C 14.L.C 14.E.V	2.0 1.5 1.5	bleː	0	588	b l eː -
261	17_fruit	fruit	ManLoi	Man Loi	blej	blej	b l e j		1507	22.636019	97.139264		1 5 7 6	ACXN	PLEJ	8	8.P.C 8.L.C 8.E.V 8.J.c	2.0 1.5 1.5 0.8	blej	0	588	b l e j
262	17_fruit	fruit	MengDan	Meng Dan	bliː	bliː	b l iː	khan1274	1507	24.296522	98.379886		1 5 7	ACX	PLI	9	9.P.C 9.L.C 9.I.V	2.0 1.5 1.5	bliː	0	588	b l iː -
263	17_fruit	fruit	ChuDongGua	Chu Dong Gua	ɓliː	ɓliː	ɓ l iː		1507	24.330889	98.393125		1 5 7	ACX	PLI	3	3.P.C 3.L.C 3.I.V	2.0 1.5 1.5	ɓliː	0	588	ɓ l iː -
264	17_fruit	fruit	XiangZhaiTang	Xiang Zhai Tang	blej	blej	b l e j	ruma1248	1507	24.323819	98.556639		1 5 7 6	ACXN	PLEJ	16	16.P.C 16.L.C 16.E.V 16.J.c	2.0 1.5 1.5 0.8	blej	0	588	b l e j
265	17_fruit	fruit	PongNuea	Pong Nuea	blej	blej	b l e j		1507	20.321525	99.866817		1 5 7 6	ACXN	PLEJ	15	15.P.C 15.L.C 15.E.V 15.J.c	2.0 1.5 1.5 0.8	blej	0	588	b l e j
266	17_fruit	fruit	NyaungGone	Nyaung Gone	ble	ble	b l e		1507	20.635025	96.545772		1 5 7	ACX	PLE	13	13.P.C 13.L.C 13.E.V	2.0 1.5 1.5	ble	0	588	b l e -
267	17_fruit	fruit	NoeLae	Noe Lae	ble	ble	b l e		1507	19.941803	99.044742		1 5 7	ACX	PLE	12	12.P.C 12.L.C 12.E.V	2.0 1.5 1.5	ble	0	588	b l e -
268	17_fruit	fruit	BanPaw	Ban Paw	ble	ble	b l e		1507	21.311225	99.557550		1 5 7	ACX	PLE	1	1.P.C 1.L.C 1.E.V	2.0 1.5 1.5	ble	0	588	b l e -
269	17_fruit	fruit	ChaYeQing	Cha Ye Qing	ɓlɔːj	ɓlɔːj	ɓ l ɔː j		1507	24.305717	98.463661		1 5 7 6	ACXN	PLUJ	2	2.P.C 2.L.C 2.U.V 2.J.c	2.0 1.5 1.5 0.8	ɓlɔːj	0	588	ɓ l ɔː j
270	17_fruit	fruit	GuangKa	Guang Ka	plɔːj	plɔːj	p l ɔː j	ruma1248	1507	24.065714	97.796281		1 5 7 6	ACXN	PLUJ	4	4.P.C 4.L.C 4.U.V 4.J.c	2.0 1.5 1.5 0.8	plɔːj	0	588	p l ɔː j
271	17_fruit	fruit	MangBang	Mang Bang	plɔːj	plɔːj	p l ɔː j	ruma1248	1507	24.416392	98.399078		1 5 7 6	ACXN	PLUJ	7	7.P.C 7.L.C 7.U.V 7.J.c	2.0 1.5 1.5 0.8	plɔːj	0	588	p l ɔː j
272	17_fruit	fruit	NanSang	Nan Sang	plɔːj	plɔːj	p l ɔː j	ruma1248	1507	24.019728	97.819736		1 5 7 6	ACXN	PLUJ	11	11.P.C 11.L.C 11.U.V 11.J.c	2.0 1.5 1.5 0.8	plɔːj	0	588	p l ɔː j
1331	85_full	full	NamHsan	Namhsan	nɔɁ	nɔɁ	n ɔ ʔ		1429	22.965064	97.163239		4 7 1	AXN	NUH	10	10.N.C 10.U.V 10.H.c	2.0 1.5 0.8	nɔʔ	0	605	n ɔ - ʔ
1332	85_full	full	KhunHawt	Khun Hawt	noɁ	noɁ	n o ʔ		1429	22.965064	97.163239		4 7 1	AXN	NUH	6	6.N.C 6.U.V 6.H.c	2.0 1.5 0.8	noʔ	0	605	n o - ʔ
1333	85_full	full	HtanHsan	Htan Hsan	nauɁ	nauɁ	n a u ʔ		1429	22.675133	97.289942		4 7 7 1	AXYN	NAYH	5	5.N.C 5.A.V 5.Y.V 5.H.c	2.0 1.5 1.3 0.8	nauʔ	0	605	n a u ʔ
1334	85_full	full	PangKham	Pangkham	noɁ	noɁ	n o ʔ		1429	22.672097	97.161167		4 7 1	AXN	NUH	14	14.N.C 14.U.V 14.H.c	2.0 1.5 0.8	noʔ	0	605	n o - ʔ
1335	85_full	full	ManLoi	Man Loi	nok	nok	n o k		1429	22.636019	97.139264		4 7 1	AXN	NUK	8	8.N.C 8.U.V 8.K.c	2.0 1.5 0.8	nok	0	605	n o - k
1336	85_full	full	MengDan	Meng Dan	noʔ	noʔ	n o ʔ	khan1274	1429	24.296522	98.379886		4 7 1	AXN	NUH	9	9.N.C 9.U.V 9.H.c	2.0 1.5 0.8	noʔ	0	605	n o - ʔ
1337	85_full	full	ChuDongGua	Chu Dong Gua	nok	nok	n o k		1429	24.330889	98.393125		4 7 1	AXN	NUK	3	3.N.C 3.U.V 3.K.c	2.0 1.5 0.8	nok	0	605	n o - k
1338	85_full	full	XiangZhaiTang	Xiang Zhai Tang	nouɁ	nouɁ	n o u ʔ	ruma1248	1429	24.323819	98.556639		4 7 7 1	AXYN	NUYH	16	16.N.C 16.U.V 16.Y.V 16.H.c	2.0 1.5 1.3 0.8	nouʔ	0	605	n o u ʔ
1339	85_full	full	PongNuea	Pong Nuea	nouɁ	nouɁ	n o u ʔ		1429	20.321525	99.866817		4 7 7 1	AXYN	NUYH	15	15.N.C 15.U.V 15.Y.V 15.H.c	2.0 1.5 1.3 0.8	nouʔ	0	605	n o u ʔ
1340	85_full	full	NyaungGone	Nyaung Gone	nouʔ	nouʔ	n o u ʔ		1429	20.635025	96.545772		4 7 7 1	AXYN	NUYH	13	13.N.C 13.U.V 13.Y.V 13.H.c	2.0 1.5 1.3 0.8	nouʔ	0	605	n o u ʔ
1341	85_full	full	NoeLae	Noe Lae	nouɁ	nouɁ	n o u ʔ		1429	19.941803	99.044742		4 7 7 1	AXYN	NUYH	12	12.N.C 12.U.V 12.Y.V 12.H.c	2.0 1.5 1.3 0.8	nouʔ	0	605	n o u ʔ
1342	85_full	full	BanPaw	Ban Paw	nouɁ	nouɁ	n o u ʔ		1429	21.311225	99.557550		4 7 7 1	AXYN	NUYH	1	1.N.C 1.U.V 1.Y.V 1.H.c	2.0 1.5 1.3 0.8	nouʔ	0	605	n o u ʔ
1343	85_full	full	ChaYeQing	Cha Ye Qing	nok	nok	n o k		1429	24.305717	98.463661		4 7 1	AXN	NUK	2	2.N.C 2.U.V 2.K.c	2.0 1.5 0.8	nok	0	605	n o - k
1344	85_full	full	GuangKa	Guang Ka	nok	nok	n o k	ruma1248	1429	24.065714	97.796281		4 7 1	AXN	NUK	4	4.N.C 4.U.V 4.K.c	2.0 1.5 0.8	nok	0	605	n o - k
1345	85_full	full	MangBang	Mang Bang	nok	nok	n o k	ruma1248	1429	24.416392	98.399078		4 7 1	AXN	NUK	7	7.N.C 7.U.V 7.K.c	2.0 1.5 0.8	nok	0	605	n o - k
1346	85_full	full	NanSang	Nan Sang	nok	nok	n o k	ruma1248	1429	24.019728	97.819736		4 7 1	AXN	NUK	11	11.N.C 11.U.V 11.K.c	2.0 1.5 0.8	nok	0	605	n o - k
1124	72_give	give	NamHsan	Namhsan	dɛh	dɛh	d ɛ h		1447	22.965064	97.163239		1 7 3	AXN	TEH	10	10.T.C 10.E.V 10.H.c	2.0 1.5 0.8	dɛh	0	622	d ɛ - h
1125	72_give	give	KhunHawt	Khun Hawt	daih	daih	d a i h		1447	22.965064	97.163239		1 7 7 3	AXYN	TAIH	6	6.T.C 6.A.V 6.I.V 6.H.c	2.0 1.5 1.3 0.8	daih	0	622	d a i h
1126	72_give	give	HtanHsan	Htan Hsan	daih	daih	d a i h		1447	22.675133	97.289942		1 7 7 3	AXYN	TAIH	5	5.T.C 5.A.V 5.I.V 5.H.c	2.0 1.5 1.3 0.8	daih	0	622	d a i h
1127	72_give	give	PangKham	Pangkham	deh	deh	d e h		1447	22.672097	97.161167		1 7 3	AXN	TEH	14	14.T.C 14.E.V 14.H.c	2.0 1.5 0.8	deh	0	622	d e - h
1128	72_give	give	ManLoi	Man Loi	tɛh	tɛh	t ɛ h		1447	22.636019	97.139264		1 7 3	AXN	TEH	8	8.T.C 8.E.V 8.H.c	2.0 1.5 0.8	tɛh	0	622	t ɛ - h
1129	72_give	give	MengDan	Meng Dan	deh	deh	d e h	khan1274	1447	24.296522	98.379886		1 7 3	AXN	TEH	9	9.T.C 9.E.V 9.H.c	2.0 1.5 0.8	deh	0	622	d e - h
1130	72_give	give	ChuDongGua	Chu Dong Gua	dɛh	dɛh	d ɛ h		1447	24.330889	98.393125		1 7 3	AXN	TEH	3	3.T.C 3.E.V 3.H.c	2.0 1.5 0.8	dɛh	0	622	d ɛ - h
1131	72_give	give	XiangZhaiTang	Xiang Zhai Tang	tajh	tajh	t a j̊	ruma1248	1447	24.323819	98.556639		1 7 6	AXN	TAJ	16	16.T.C 16.A.V 16.J.c	2.0 1.5 0.8	taj̊	0	622	t a - j̊
1132	72_give	give	PongNuea	Pong Nuea	taih	taih	t a i h		1447	20.321525	99.866817		1 7 7 3	AXYN	TAIH	15	15.T.C 15.A.V 15.I.V 15.H.c	2.0 1.5 1.3 0.8	taih	0	622	t a i h
1133	72_give	give	NyaungGone	Nyaung Gone	taih	taih	t a i h		1447	20.635025	96.545772		1 7 7 3	AXYN	TAIH	13	13.T.C 13.A.V 13.I.V 13.H.c	2.0 1.5 1.3 0.8	taih	0	622	t a i h
1134	72_give	give	NoeLae	Noe Lae	taih	taih	t a i h		1447	19.941803	99.044742		1 7 7 3	AXYN	TAIH	12	12.T.C 12.A.V 12.I.V 12.H.c	2.0 1.5 1.3 0.8	taih	0	622	t a i h
1135	72_give	give	BanPaw	Ban Paw	taih	taih	t a i h		1447	21.311225	99.557550		1 7 7 3	AXYN	TAIH	1	1.T.C 1.A.V 1.I.V 1.H.c	2.0 1.5 1.3 0.8	taih	0	622	t a i h
1136	72_give	give	ChaYeQing	Cha Ye Qing	dɛh	dɛh	d ɛ h		1447	24.305717	98.463661		1 7 3	AXN	TEH	2	2.T.C 2.E.V 2.H.c	2.0 1.5 0.8	dɛh	0	622	d ɛ - h
1137	72_give	give	GuangKa	Guang Ka	dɛh	dɛh	d ɛ h	ruma1248	1447	24.065714	97.796281		1 7 3	AXN	TEH	4	4.T.C 4.E.V 4.H.c	2.0 1.5 0.8	dɛh	0	622	d ɛ - h
1138	72_give	give	MangBang	Mang Bang	dɛh	dɛh	d ɛ h	ruma1248	1447	24.416392	98.399078		1 7 3	AXN	TEH	7	7.T.C 7.E.V 7.H.c	2.0 1.5 0.8	dɛh	0	622	d ɛ - h
1139	72_give	give	NanSang	Nan Sang	dɛh	dɛh	d ɛ h	ruma1248	1447	24.019728	97.819736		1 7 3	AXN	TEH	11	11.T.C 11.E.V 11.H.c	2.0 1.5 0.8	dɛh	0	622	d ɛ - h
273	18_grass	grass	NamHsan	Namhsan	kәrbaːn	kәrbaːn	k ə r b aː n		606	22.965064	97.163239		1 7 5 1 7 4	AXMBYN	KERPAN	10	10.K.C 10.E.V 10.R.c 10.P.C 10.A.V 10.N.c	2.0 1.5 1.1 1.75 1.3 0.8	kərbaːn	0	641	k ə r b aː n
274	18_grass	grass	KhunHawt	Khun Hawt	kәrbaːn	kәrbaːn	k ə r b aː n		606	22.965064	97.163239		1 7 5 1 7 4	AXMBYN	KERPAN	6	6.K.C 6.E.V 6.R.c 6.P.C 6.A.V 6.N.c	2.0 1.5 1.1 1.75 1.3 0.8	kərbaːn	0	641	k ə r b aː n
275	18_grass	grass	HtanHsan	Htan Hsan	brej	brej	b r e j		606	22.675133	97.289942		1 5 7 6	ACXN	PREJ	5	5.P.C 5.R.C 5.E.V 5.J.c	2.0 1.5 1.5 0.8	brej	0	640	b r e - j
276	18_grass	grass	PangKham	Pangkham	praj	praj	p r a j		606	22.672097	97.161167		1 5 7 6	ACXN	PRAJ	14	14.P.C 14.R.C 14.A.V 14.J.c	2.0 1.5 1.5 0.8	praj	0	640	p r a - j
277	18_grass	grass	ManLoi	Man Loi	praj	praj	p r a j		606	22.636019	97.139264		1 5 7 6	ACXN	PRAJ	8	8.P.C 8.R.C 8.A.V 8.J.c	2.0 1.5 1.5 0.8	praj	0	640	p r a - j
278	18_grass	grass	MengDan	Meng Dan	praj	praj	p r a j	khan1274	606	24.296522	98.379886		1 5 7 6	ACXN	PRAJ	9	9.P.C 9.R.C 9.A.V 9.J.c	2.0 1.5 1.5 0.8	praj	0	640	p r a - j
279	18_grass	grass	ChuDongGua	Chu Dong Gua	ɓrai	ɓrai	ɓ r a i		606	24.330889	98.393125		1 5 7 7	ACXZ	PRAI	3	3.P.C 3.R.C 3.A.V 3.I.V	2.0 1.5 1.5 0.8	ɓrai	0	640	ɓ r a i -
280	18_grass	grass	XiangZhaiTang	Xiang Zhai Tang	pət	pət	p ə t	ruma1248	606	24.323819	98.556639		1 7 1	AXN	PET	16	16.P.C 16.E.V 16.T.c	2.0 1.5 0.8	pət	0	639	p ə t
281	18_grass	grass	PongNuea	Pong Nuea	pət	pət	p ə t		606	20.321525	99.866817		1 7 1	AXN	PET	15	15.P.C 15.E.V 15.T.c	2.0 1.5 0.8	pət	0	639	p ə t
282	18_grass	grass	NyaungGone	Nyaung Gone	pə̆t	pə̆t	p ə̆ t		606	20.635025	96.545772		1 7 1	AXN	PET	13	13.P.C 13.E.V 13.T.c	2.0 1.5 0.8	pə̆t	0	639	p ə̆ t
283	18_grass	grass	NoeLae	Noe Lae	pə̆t	pə̆t	p ə̆ t		606	19.941803	99.044742		1 7 1	AXN	PET	12	12.P.C 12.E.V 12.T.c	2.0 1.5 0.8	pə̆t	0	639	p ə̆ t
284	18_grass	grass	BanPaw	Ban Paw	pə̆t	pə̆t	p ə̆ t		606	21.311225	99.557550		1 7 1	AXN	PET	1	1.P.C 1.E.V 1.T.c	2.0 1.5 0.8	pə̆t	0	639	p ə̆ t
285	18_grass	grass	ChaYeQing	Cha Ye Qing	bjai	bjai	b j a i		606	24.305717	98.463661		1 6 7 7	ACXZ	PJAI	2	2.P.C 2.J.C 2.A.V 2.I.V	2.0 1.5 1.5 0.8	bjai	0	640	b j a i -
286	18_grass	grass	GuangKa	Guang Ka	bat	bat	b a t	ruma1248	606	24.065714	97.796281		1 7 1	AXN	PAT	4	4.P.C 4.A.V 4.T.c	2.0 1.5 0.8	bat	0	639	b a t
287	18_grass	grass	MangBang	Mang Bang	bət	bət	b ə t	ruma1248	606	24.416392	98.399078		1 7 1	AXN	PET	7	7.P.C 7.E.V 7.T.c	2.0 1.5 0.8	bət	0	639	b ə t
288	18_grass	grass	NanSang	Nan Sang	bat	bat	b a t	ruma1248	606	24.019728	97.819736		1 7 1	AXN	PAT	11	11.P.C 11.A.V 11.T.c	2.0 1.5 0.8	bat	0	639	b a t
481	31_hair	hair	NamHsan	Namhsan	huɁkiŋ	huɁkiŋ	h u ʔ k i ŋ		1040	22.965064	97.163239		3 7 1 1 7 4	AXMBYN	HYHKIN	10	10.H.C 10.Y.V 10.H.c 10.K.C 10.I.V 10.N.c	2.0 1.5 1.1 1.75 1.3 0.8	huʔkiŋ	0	657	h u ʔ k i ŋ
482	31_hair	hair	KhunHawt	Khun Hawt	houɁ keɲ	houɁ keɲ	h o u ʔ + k e ɲ		1040	22.965064	97.163239		3 7 7 1 9 1 7 4	AXYN_AXN	HUYH_KEN	6	6.H.C 6.U.V 6.Y.V 6.H.c 6._._ 6.K.C 6.E.V 6.N.c	2.0 1.5 1.3 0.8 0.0 2.0 1.5 0.8	houʔ+keɲ	0	656 657	h o u ʔ + - - - k e ɲ
483	31_hair	hair	HtanHsan	Htan Hsan	houɁ kiɲ	houɁ kiɲ	h o u ʔ + k i ɲ		1040	22.675133	97.289942		3 7 7 1 9 1 7 4	AXYN_AXN	HUYH_KIN	5	5.H.C 5.U.V 5.Y.V 5.H.c 5._._ 5.K.C 5.I.V 5.N.c	2.0 1.5 1.3 0.8 0.0 2.0 1.5 0.8	houʔ+kiɲ	0	656 657	h o u ʔ + - - - k i ɲ
484	31_hair	hair	PangKham	Pangkham	hɨk ɡiɲ	hɨk ɡiɲ	h ɨ k + g i ɲ		1040	22.672097	97.161167		3 7 1 9 1 7 4	AXN_AXN	HIK_KIN	14	14.H.C 14.I.V 14.K.c 14._._ 14.K.C 14.I.V 14.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	hɨk+giɲ	0	656 657	h ɨ - k + - - - g i ɲ
485	31_hair	hair	ManLoi	Man Loi	huk ɡiŋ	huk ɡiŋ	h u k + g i ŋ		1040	22.636019	97.139264		3 7 1 9 1 7 4	AXN_AXN	HYK_KIN	8	8.H.C 8.Y.V 8.K.c 8._._ 8.K.C 8.I.V 8.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	huk+giŋ	0	656 657	h u - k + - - - g i ŋ
486	31_hair	hair	MengDan	Meng Dan	huʔ kiŋ	huʔ kiŋ	h u ʔ + k i ŋ	khan1274	1040	24.296522	98.379886		3 7 1 9 1 7 4	AXN_AXN	HYH_KIN	9	9.H.C 9.Y.V 9.H.c 9._._ 9.K.C 9.I.V 9.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	huʔ+kiŋ	0	656 657	h u - ʔ + - - - k i ŋ
487	31_hair	hair	ChuDongGua	Chu Dong Gua	huʔ kiŋ	huʔ kiŋ	h u ʔ + k i ŋ		1040	24.330889	98.393125		3 7 1 9 1 7 4	AXN_AXN	HYH_KIN	3	3.H.C 3.Y.V 3.H.c 3._._ 3.K.C 3.I.V 3.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	huʔ+kiŋ	0	656 657	h u - ʔ + - - - k i ŋ
488	31_hair	hair	XiangZhaiTang	Xiang Zhai Tang	huːj	huːj	h uː j	ruma1248	1040	24.323819	98.556639		3 7 6	AXN	HYJ	16	16.H.C 16.Y.V 16.J.c	2.0 1.5 0.8	huːj	0	656	h uː - j
489	31_hair	hair	PongNuea	Pong Nuea	hɨk ɡiɲ	hɨk ɡiɲ	h ɨ k + g i ɲ		1040	20.321525	99.866817		3 7 1 9 1 7 4	AXN_AXN	HIK_KIN	15	15.H.C 15.I.V 15.K.c 15._._ 15.K.C 15.I.V 15.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	hɨk+giɲ	0	656 657	h ɨ - k + - - - g i ɲ
490	31_hair	hair	NyaungGone	Nyaung Gone	hɨk ɡɨn	hɨk ɡɨn	h ɨ k + g ɨ n		1040	20.635025	96.545772		3 7 1 9 1 7 4	AXN_AXN	HIK_KIN	13	13.H.C 13.I.V 13.K.c 13._._ 13.K.C 13.I.V 13.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	hɨk+gɨn	0	656 657	h ɨ - k + - - - g ɨ n
491	31_hair	hair	NoeLae	Noe Lae	hɨk ɡiɲ	hɨk ɡiɲ	h ɨ k + g i ɲ		1040	19.941803	99.044742		3 7 1 9 1 7 4	AXN_AXN	HIK_KIN	12	12.H.C 12.I.V 12.K.c 12._._ 12.K.C 12.I.V 12.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	hɨk+giɲ	0	656 657	h ɨ - k + - - - g i ɲ
492	31_hair	hair	BanPaw	Ban Paw	hɨk ɡɨɲ	hɨk ɡɨɲ	h ɨ k + g ɨ ɲ		1040	21.311225	99.557550		3 7 1 9 1 7 4	AXN_AXN	HIK_KIN	1	1.H.C 1.I.V 1.K.c 1._._ 1.K.C 1.I.V 1.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	hɨk+gɨɲ	0	656 657	h ɨ - k + - - - g ɨ ɲ
493	31_hair	hair	ChaYeQing	Cha Ye Qing	hɨk ken	hɨk ken	h ɨ k + k e n		1040	24.305717	98.463661		3 7 1 9 1 7 4	AXN_AXN	HIK_KEN	2	2.H.C 2.I.V 2.K.c 2._._ 2.K.C 2.E.V 2.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	hɨk+ken	0	656 657	h ɨ - k + - - - k e n
494	31_hair	hair	GuangKa	Guang Ka	hɨk ken	hɨk ken	h ɨ k + k e n	ruma1248	1040	24.065714	97.796281		3 7 1 9 1 7 4	AXN_AXN	HIK_KEN	4	4.H.C 4.I.V 4.K.c 4._._ 4.K.C 4.E.V 4.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	hɨk+ken	0	656 657	h ɨ - k + - - - k e n
495	31_hair	hair	MangBang	Mang Bang	hɨkkən	hɨkkən	h ɨ kk ə n	ruma1248	1040	24.416392	98.399078		3 7 1 7 4	AXBYN	HIKEN	7	7.H.C 7.I.V 7.K.C 7.E.V 7.N.c	2.0 1.5 1.75 1.3 0.8	hɨkkən	0	657	h ɨ - kk ə n
496	31_hair	hair	NanSang	Nan Sang	hɨkkən	hɨkkən	h ɨ kk ə n	ruma1248	1040	24.019728	97.819736		3 7 1 7 4	AXBYN	HIKEN	11	11.H.C 11.I.V 11.K.C 11.E.V 11.N.c	2.0 1.5 1.75 1.3 0.8	hɨkkən	0	657	h ɨ - kk ə n
649	42_hand	hand	NamHsan	Namhsan	ɗiː	ɗiː	ɗ iː		1277	22.965064	97.163239		1 7	AX	TI	10	10.T.C 10.I.V	2.0 1.5	ɗiː	0	685	ɗ iː - -
